CellLine,CellLineId,ChannelNumber405,ChannelNumber638,ChannelNumberBrightfield,ChannelNumberStruct,Gene,Objective,PixelScaleX,PixelScaleY,PixelScaleZ,PlateId,Protein,ProteinDisplayName,SourceFilename,Structure,StructureDisplayName,StructureId,StructureShortName,WellName,CellLineId/Name,ProteinId/Name,StructureId/Name,treatment_group,time_point (hr),concentration (uM),drug_label
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001370,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001370_100X_20171006_7-Scene-1-P6-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001370,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001370_100X_20171006_7-Scene-1-P6-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001370,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001370_100X_20171006_7-Scene-1-P6-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001370,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001370_100X_20171006_7-Scene-1-P6-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001370,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001370_100X_20171006_7-Scene-1-P6-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001370,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001370_100X_20171006_7-Scene-1-P6-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001370,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001370_100X_20171006_7-Scene-1-P6-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001370,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001370_100X_20171006_7-Scene-6-P40-E07.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,5,Paclitaxol
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-1-P1-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-1-P1-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-1-P1-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-1-P1-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-1-P1-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-1-P1-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-1-P1-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-1-P1-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-2-P2-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-2-P2-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-3-P3-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-3-P3-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-3-P3-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-5-P5-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-5-P5-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-5-P5-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_1-Scene-5-P5-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_2-Scene-1-P8-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_2-Scene-1-P8-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_2-Scene-5-P12-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_2-Scene-5-P12-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_2-Scene-5-P12-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_3-Scene-1-P15-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_3-Scene-1-P15-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_4-Scene-1-P22-E04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001374,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001374_100X_20171006_4-Scene-5-P26-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,2,0.5,Staurosporine
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-2-P2-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-2-P2-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-2-P2-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-4-P4-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-4-P4-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-4-P4-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-4-P4-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-4-P4-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-5-P5-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-5-P5-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-5-P5-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-6-P6-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-6-P6-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-6-P6-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-6-P6-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_1-Scene-6-P6-F05.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-1-P8-F04.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Vehicle
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-1-P8-F04.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Vehicle
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-3-P10-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-3-P10-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-4-P11-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-4-P11-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-4-P11-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-4-P11-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-4-P11-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-5-P12-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-5-P12-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-6-P13-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_2-Scene-6-P13-F06.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_3-Scene-1-P15-F04.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Vehicle
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_3-Scene-2-P16-F07.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_3-Scene-3-P17-F07.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_3-Scene-3-P17-F07.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_3-Scene-4-P18-F07.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_3-Scene-4-P18-F07.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_3-Scene-5-P19-F07.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_3-Scene-5-P19-F07.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_4-Scene-2-P22-F04.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Vehicle
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_4-Scene-3-P23-F08.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_4-Scene-4-P24-F08.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_4-Scene-4-P24-F08.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
AICS-24,28,6,2,7,4,MYH10,100,0.108333,0.108333,0.29,3500001393,Non-muscle myosin heavy chain IIB,Non-muscle myosin heavy chain IIB,3500001393_100X_20171010_4-Scene-4-P24-F08.czi,Actomyosin bundles,Actomyosin bundles,10,Actomyosin bundles,,AICS-24,Non-muscle myosin heavy chain IIB,Actomyosin bundles,Vehicle,0.5,5,Brefeldin
