activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2256785,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(OC)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL539885,,CHEMBL499565,8.30,False,http://www.openphacts.org/units/Nanomolar,805048,=,1,True,=,,IC50,nM,,5.012,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,8.3
,2256786,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL540399,,CHEMBL450652,7.40,False,http://www.openphacts.org/units/Nanomolar,805047,=,1,True,=,,IC50,nM,,39.81,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,7.4
,2256787,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(CC3CC3)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL471214,,CHEMBL471214,7.00,False,http://www.openphacts.org/units/Nanomolar,805046,=,1,True,=,,IC50,nM,,100.0,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,7.0
,2256788,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(CC)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL513228,,CHEMBL513228,5.60,False,http://www.openphacts.org/units/Nanomolar,805045,=,1,True,=,,IC50,nM,,2511.89,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,5.6
,2256789,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccccc3)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL480878,,CHEMBL480878,6.70,False,http://www.openphacts.org/units/Nanomolar,804968,=,1,True,=,,IC50,nM,,199.53,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,6.7
,2256790,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3cccc(C(F)(F)F)c3)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL443925,,CHEMBL443925,6.20,False,http://www.openphacts.org/units/Nanomolar,804967,=,1,True,=,,IC50,nM,,630.96,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,6.2
,2256791,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3cccc(Cl)c3)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL480877,,CHEMBL480877,6.90,False,http://www.openphacts.org/units/Nanomolar,804966,=,1,True,=,,IC50,nM,,125.89,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,6.9
,2256792,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3cccc(C#N)c3)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL521244,,CHEMBL521244,7.00,False,http://www.openphacts.org/units/Nanomolar,804965,=,1,True,=,,IC50,nM,,100.0,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,7.0
,2256793,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc4c(c3)OCO4)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL501419,,CHEMBL501419,6.70,False,http://www.openphacts.org/units/Nanomolar,804838,=,1,True,=,,IC50,nM,,199.53,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,6.7
,2256794,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccccc3OC)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL519760,,CHEMBL519760,6.80,False,http://www.openphacts.org/units/Nanomolar,804837,=,1,True,=,,IC50,nM,,158.49,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,6.8
,2256795,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3cccc(OC)c3)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL517087,,CHEMBL517087,6.50,False,http://www.openphacts.org/units/Nanomolar,804836,=,1,True,=,,IC50,nM,,316.23,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,6.5
,2256796,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(OC)cc3)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL480299,,CHEMBL480299,6.60,False,http://www.openphacts.org/units/Nanomolar,804835,=,1,True,=,,IC50,nM,,251.19,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,6.6
,2256797,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3cccc(O)c3)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL518001,,CHEMBL518001,6.80,False,http://www.openphacts.org/units/Nanomolar,804751,=,1,True,=,,IC50,nM,,158.49,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,6.8
,2256798,[],CHEMBL998549,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells coexpressing chimeric G protein Gqi5 assessed as inhibition of acetylcholine-induced intracellular Ca2+ mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(O)cc3)C2)cc1,,,CHEMBL1152232,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL505452,,CHEMBL505452,6.80,False,http://www.openphacts.org/units/Nanomolar,804750,=,1,True,=,,IC50,nM,,158.49,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pIC50,,UO_0000065,,6.8
,2269743,[],CHEMBL953575,Inhibition of human recombinant muscarinic M2 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](OC(=O)N[C@@H]1CN2CCC1CC2)c1ccccc1F,,,CHEMBL1153277,Bioorg. Med. Chem. Lett.,2009.0,,CHEMBL499536,,CHEMBL499536,,False,http://www.openphacts.org/units/Nanomolar,730557,>,1,True,>,,IC50,nM,,10000.0,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,IC50,uM,UO_0000065,,10.0
,2275781,[],CHEMBL1018823,Antagonist activity at human recombinant muscarinic M2 receptor expressed in CHO cells assessed as inhibition of acetylcholine-induced calcium mobilization by FLIPR assay,F,,,BAO_0000034,BAO_0000219,cell-based format,C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CC5CCNCC5)c4)ccc3F)c2)CCN1,,,CHEMBL1153327,Bioorg. Med. Chem. Lett.,2009.0,,CHEMBL521523,,CHEMBL521523,8.30,False,http://www.openphacts.org/units/Nanomolar,755142,=,1,True,=,,Kd,nM,,5.012,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pA2,,UO_0000065,,8.3
,2338163,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '19.44', 'le': '0.38', 'lle': '3.51', 'sei': '22.48'}",CHEMBL523518,,CHEMBL523518,6.64,False,http://www.openphacts.org/units/Nanomolar,766471,=,1,True,=,,Ki,nM,,229.09,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,6.64
,2338190,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '19.97', 'le': '0.40', 'lle': '3.43', 'sei': '27.53'}",CHEMBL541671,,CHEMBL524071,7.24,False,http://www.openphacts.org/units/Nanomolar,766958,=,1,True,=,,Ki,nM,,57.54,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.24
,2338191,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '19.61', 'le': '0.39', 'lle': '3.30', 'sei': '27.03'}",CHEMBL539121,,CHEMBL496306,7.11,False,http://www.openphacts.org/units/Nanomolar,766881,=,1,True,=,,Ki,nM,,77.62,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.11
,2338192,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '17.27', 'le': '0.34', 'lle': '2.45', 'sei': '23.80'}",CHEMBL541671,,CHEMBL524071,6.26,False,http://www.openphacts.org/units/Nanomolar,766880,=,1,True,=,,Ki,nM,,549.54,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,6.26
,2338193,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '21.16', 'le': '0.42', 'lle': '3.86', 'sei': '29.16'}",CHEMBL539121,,CHEMBL496306,7.67,False,http://www.openphacts.org/units/Nanomolar,766879,=,1,True,=,,Ki,nM,,21.38,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.67
,2338194,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '21.38', 'le': '0.42', 'lle': '3.94', 'sei': '29.47'}",CHEMBL539120,,CHEMBL498358,7.75,False,http://www.openphacts.org/units/Nanomolar,766878,=,1,True,=,,Ki,nM,,17.78,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.75
,2338195,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '19.36', 'le': '0.38', 'lle': '3.21', 'sei': '26.69'}",CHEMBL554916,,CHEMBL498357,7.02,False,http://www.openphacts.org/units/Nanomolar,766877,=,1,True,=,,Ki,nM,,95.5,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.02
,2338196,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '19.72', 'le': '0.39', 'lle': '3.34', 'sei': '27.19'}",CHEMBL539120,,CHEMBL498358,7.15,False,http://www.openphacts.org/units/Nanomolar,766792,=,1,True,=,,Ki,nM,,70.79,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.15
,2338197,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '19.50', 'le': '0.39', 'lle': '3.26', 'sei': '26.88'}",CHEMBL554916,,CHEMBL498357,7.07,False,http://www.openphacts.org/units/Nanomolar,766791,=,1,True,=,,Ki,nM,,85.11,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.07
,2338198,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '20.70', 'le': '0.40', 'lle': '4.11', 'sei': '28.06'}",CHEMBL539373,,CHEMBL496503,7.38,False,http://www.openphacts.org/units/Nanomolar,766790,=,1,True,=,,Ki,nM,,41.69,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.38
,2338199,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '18.82', 'le': '0.37', 'lle': '3.44', 'sei': '25.51'}",CHEMBL556390,,CHEMBL495888,6.71,False,http://www.openphacts.org/units/Nanomolar,766789,=,1,True,=,,Ki,nM,,194.98,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,6.71
,2338200,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '19.21', 'le': '0.37', 'lle': '3.58', 'sei': '26.05'}",CHEMBL539373,,CHEMBL496503,6.85,False,http://www.openphacts.org/units/Nanomolar,766788,=,1,True,=,,Ki,nM,,141.25,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,6.85
,2338201,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-],,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '20.08', 'le': '0.39', 'lle': '3.89', 'sei': '27.22'}",CHEMBL556390,,CHEMBL495888,7.16,False,http://www.openphacts.org/units/Nanomolar,766699,=,1,True,=,,Ki,nM,,69.18,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.16
,2338202,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '18.76', 'le': '0.37', 'lle': '2.86', 'sei': '22.07'}",CHEMBL524061,,CHEMBL524061,6.52,False,http://www.openphacts.org/units/Nanomolar,766698,=,1,True,=,,Ki,nM,,302.0,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,6.52
,2338203,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '21.35', 'le': '0.42', 'lle': '3.76', 'sei': '25.12'}",CHEMBL496915,,CHEMBL496915,7.42,False,http://www.openphacts.org/units/Nanomolar,766697,=,1,True,=,,Ki,nM,,38.02,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.42
,2338204,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '16.80', 'le': '0.33', 'lle': '2.18', 'sei': '19.77'}",CHEMBL524061,,CHEMBL524061,5.84,False,http://www.openphacts.org/units/Nanomolar,766696,=,1,True,=,,Ki,nM,,1445.44,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,5.84
,2338205,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '20.66', 'le': '0.41', 'lle': '3.52', 'sei': '24.31'}",CHEMBL496915,,CHEMBL496915,7.18,False,http://www.openphacts.org/units/Nanomolar,766695,=,1,True,=,,Ki,nM,,66.07,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.18
,2338206,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '20.69', 'le': '0.41', 'lle': '3.53', 'sei': '24.34'}",CHEMBL493980,,CHEMBL493980,7.19,False,http://www.openphacts.org/units/Nanomolar,766576,=,1,True,=,,Ki,nM,,64.57,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.19
,2338207,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '24.11', 'le': '0.48', 'lle': '4.72', 'sei': '28.37'}",CHEMBL493979,,CHEMBL493979,8.38,False,http://www.openphacts.org/units/Nanomolar,766575,=,1,True,=,,Ki,nM,,4.169,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,8.38
,2338208,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '17.24', 'le': '0.34', 'lle': '2.33', 'sei': '20.28'}",CHEMBL493980,,CHEMBL493980,5.99,False,http://www.openphacts.org/units/Nanomolar,766574,=,1,True,=,,Ki,nM,,1023.29,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,5.99
,2338209,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '20.06', 'le': '0.40', 'lle': '3.31', 'sei': '23.60'}",CHEMBL493979,,CHEMBL493979,6.97,False,http://www.openphacts.org/units/Nanomolar,766573,=,1,True,=,,Ki,nM,,107.15,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,6.97
,2338210,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '19.50', 'le': '0.38', 'lle': '3.53', 'sei': '22.55'}",CHEMBL493795,,CHEMBL493795,6.66,False,http://www.openphacts.org/units/Nanomolar,766572,=,1,True,=,,Ki,nM,,218.78,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,6.66
,2338211,[],CHEMBL958965,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,,,CHEMBL1150330,Bioorg. Med. Chem.,2008.0,"{'bei': '21.67', 'le': '0.42', 'lle': '4.27', 'sei': '25.05'}",CHEMBL523518,,CHEMBL523518,7.40,False,http://www.openphacts.org/units/Nanomolar,766473,=,1,True,=,,Ki,nM,,39.81,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,9606,,,pKi,,UO_0000065,,7.4
