activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7709175,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,,,CHEMBL1909046,,,,CHEMBL181,DIAZOXIDE,CHEMBL181,,False,,1539688,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7709176,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,,,CHEMBL1909046,,,,CHEMBL181,DIAZOXIDE,CHEMBL181,,False,,1539688,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7709236,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1200545,DIFLORASONE DIACETATE,CHEMBL1200545,,False,,1539696,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7709237,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1200545,DIFLORASONE DIACETATE,CHEMBL1200545,,False,,1539696,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7709718,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,O=NN(CCCl)C(=O)NCCCl,,,CHEMBL1909046,,,,CHEMBL513,CARMUSTINE,CHEMBL513,,False,,1539590,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7709719,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,O=NN(CCCl)C(=O)NCCCl,,,CHEMBL1909046,,,,CHEMBL513,CARMUSTINE,CHEMBL513,,False,,1539590,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7709807,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,Cl.NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,,,CHEMBL1909046,,,,CHEMBL502896,CETRAXATE HYDROCHLORIDE,CHEMBL1187445,,False,,1539598,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7709808,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,Cl.NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,,,CHEMBL1909046,,,,CHEMBL502896,CETRAXATE HYDROCHLORIDE,CHEMBL1187445,,False,,1539598,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7709874,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,,CHEMBL1909046,,,,CHEMBL71,CHLORPROMAZINE,CHEMBL71,,False,,1539606,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7709875,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,,CHEMBL1909046,,,,CHEMBL71,CHLORPROMAZINE,CHEMBL71,,False,,1539606,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7710019,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,C[N+](C)(C)CCO.[Cl-],,,CHEMBL1909046,,,,CHEMBL282468,CHOLINE CHLORIDE,CHEMBL282468,,False,,1539614,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7710020,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,C[N+](C)(C)CCO.[Cl-],,,CHEMBL1909046,,,,CHEMBL282468,CHOLINE CHLORIDE,CHEMBL282468,,False,,1539614,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7710508,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,,,CHEMBL1909046,,,,CHEMBL415,CLOMIPRAMINE,CHEMBL415,,False,,1539639,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7710509,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,,,CHEMBL1909046,,,,CHEMBL415,CLOMIPRAMINE,CHEMBL415,,False,,1539639,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7710654,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,,,,CHEMBL1909046,,,,CHEMBL1909055,COBALTOUS CHLORIDE,CHEMBL1909055,,False,,1539648,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7710655,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,,,,CHEMBL1909046,,,,CHEMBL1909055,COBALTOUS CHLORIDE,CHEMBL1909055,,False,,1539648,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7710790,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1ccc2ccccc2o1,,,CHEMBL1909046,,,,CHEMBL6466,COUMARIN,CHEMBL6466,,False,,1539656,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7710791,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,O=c1ccc2ccccc2o1,,,CHEMBL1909046,,,,CHEMBL6466,COUMARIN,CHEMBL6466,,False,,1539656,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7710889,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,,,CHEMBL1909046,,,,CHEMBL516,CYPROHEPTADINE,CHEMBL516,,False,,1539664,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7710890,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,,,CHEMBL1909046,,,,CHEMBL516,CYPROHEPTADINE,CHEMBL516,,False,,1539664,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7711008,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1479,DANAZOL,CHEMBL1479,,False,,1539672,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7711009,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1479,DANAZOL,CHEMBL1479,,False,,1539672,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7711113,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1909046,,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,False,,1539680,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7711114,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1909046,,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,False,,1539680,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7711623,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,C[S+](C)[O-],,,CHEMBL1909046,,,,CHEMBL504,DIMETHYL SULFOXIDE,CHEMBL504,,False,,1539705,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7711624,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,C[S+](C)[O-],,,CHEMBL1909046,,,,CHEMBL504,DIMETHYL SULFOXIDE,CHEMBL504,,False,,1539705,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7711664,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,,,CHEMBL1909046,,,,CHEMBL219916,DOMPERIDONE,CHEMBL219916,,False,,1539713,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7711665,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,,,CHEMBL1909046,,,,CHEMBL219916,DOMPERIDONE,CHEMBL219916,,False,,1539713,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7712199,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1909046,,,,CHEMBL498,CHLORPROPAMIDE,CHEMBL498,,False,,1539607,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7712200,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1909046,,,,CHEMBL498,CHLORPROPAMIDE,CHEMBL498,,False,,1539607,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7712428,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL557555,CIPROFIBRATE,CHEMBL557555,,False,,1539623,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7712429,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL557555,CIPROFIBRATE,CHEMBL557555,,False,,1539623,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7712518,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,,CHEMBL1909046,,,,CHEMBL1741,CLARITHROMYCIN,CHEMBL1741,,False,,1539631,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7712519,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,,CHEMBL1909046,,,,CHEMBL1741,CLARITHROMYCIN,CHEMBL1741,,False,,1539631,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7712802,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,,,CHEMBL1909046,,,,CHEMBL19224,PAPAVERINE,CHEMBL19224,,False,,1540028,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7712803,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,,,CHEMBL1909046,,,,CHEMBL19224,PAPAVERINE,CHEMBL19224,,False,,1540028,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7712927,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,C=C(C)C1(O)OC(=O)C=C1OC,,,CHEMBL1909046,,,,CHEMBL495778,PENICILLIC ACID,CHEMBL495778,,False,,1540036,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7712928,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,C=C(C)C1(O)OC(=O)C=C1OC,,,CHEMBL1909046,,,,CHEMBL495778,PENICILLIC ACID,CHEMBL495778,,False,,1540036,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7713011,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccc(NC(C)=O)cc1,,,CHEMBL1909046,,,,CHEMBL16073,PHENACETIN,CHEMBL16073,,False,,1540044,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7713012,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,CCOc1ccc(NC(C)=O)cc1,,,CHEMBL1909046,,,,CHEMBL16073,PHENACETIN,CHEMBL16073,,False,,1540044,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7713865,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(O)CO,,,CHEMBL1909046,,,,CHEMBL286398,PROPYLENE GLYCOL,CHEMBL286398,,False,,1540093,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7713866,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000192,BAO_0000219,cell-based format,CC(O)CO,,,CHEMBL1909046,,,,CHEMBL286398,PROPYLENE GLYCOL,CHEMBL286398,,False,,1540093,,15,False,,,Ki,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7713944,[],CHEMBL1909197,"DRUGMATRIX: Protease, Matrix Metalloprotease-9 (MMP-9) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,,,CHEMBL1909046,,,,CHEMBL7568,QUINACRINE,CHEMBL7568,,False,,1540101,,15,False,,,IC50,,,,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,,,,
